''<small>biological</small>  gender''  –  '''lo te seksi'''

''<small>method of</small>  vaccination''  –  '''lo ve jinku'''

''<small>in other</small>  words''  –  '''va&apos;i'''

''%''  –  '''ce&apos;i'''

''&#44; (comma)''  –  '''slaka bu'''

''&apos; (letter)''  –  '''y&apos;y'''

''( (bracket)''  –  '''vei'''

'') (bracket)''  –  '''ve&apos;o'''

''+ (addition operator)''  –  '''su&apos;i'''

''. (symbol)''  –  '''denpa bu'''

''/ (division operator)''  –  '''fe&apos;i'''

''<small>to</small> produce''  –  '''cupra'''

''producer''  –  '''lo cupra'''

''product''  –  '''lo se cupra'''

''product of a factory''  –  '''lo se fanri'''

''product of an industry''  –  '''lo se gundi'''

''product of multiplication''  –  '''lo pilji'''

''profit''  –  '''lo prali'''

''<small>expected</small> profit of an investment''  –  '''lo ve zivle'''

''<small>to</small> program (a computer program)''  –  '''sampla'''

''<small>computer</small> program''  –  '''lo proga'''

''<small>computer</small> program''  –  '''lo se sampla'''

''programmer''  –  '''lo sampla'''

''<small>I</small> promise''  –  '''nu&apos;e'''

''<small>to</small> promise''  –  '''nupre'''

''<small>I</small> promise you ...''  –  '''nu&apos;e'''

''promised''  –  '''lo se nupre'''

''pronoun''  –  '''lo sumti'''

''proper (fitting)''  –  '''lo mapti'''

''proper (intrinsic)''  –  '''lo jinzi'''

''property''  –  '''lo se ckaji'''

''property (possessed)''  –  '''lo se ponse'''

''proposal''  –  '''lo se stidi'''

''proprietor''  –  '''lo ponse'''

''prosaic text''  –  '''lo prosa'''

''prose''  –  '''lo prosa'''

''protein''  –  '''lo lanbi'''

''<small>to</small> protest''  –  '''pante'''

''protester''  –  '''lo pante'''

''proton''  –  '''lo protoni'''

''proud''  –  '''lo jgira'''

''<small>to</small> prove (to be a proof)''  –  '''se jetnu'''

''<small>to</small> provide''  –  '''sabji'''

''provided''  –  '''lo se sabji'''

''provided that ...''  –  '''va&apos;o'''

''provider''  –  '''lo sabji'''

''provokation)''  –  '''e&apos;e'''

''pshaw! (disbelief)''  –  '''ia nai'''

''psst!''  –  '''ju&apos;i'''

''pubic area''  –  '''lo plibu'''

''public''  –  '''lo gubni'''

''<small>to</small> pull''  –  '''lacpu'''

''<small>something</small> pulled''  –  '''lo se lacpu'''

''pulley''  –  '''lo pulni'''

''pump''  –  '''lo pambe'''

''pumpkin''  –  '''lo tcilokoiotli'''

''pungent''  –  '''lo cpina'''

''<small>to</small> punish''  –  '''sfasa'''

''punished''  –  '''lo se sfasa'''

''punishment''  –  '''lo ve sfasa'''

''pupil of a school''  –  '''lo ve ckule'''

''pure''  –  '''lo curve'''

''purple''  –  '''lo zirpu'''

''<small>for a</small> purpose''  –  '''te zu&apos;e'''

''purpose of a plan''  –  '''lo te platu'''

''purpose of a tool''  –  '''lo se tutci'''

''purpose of an action''  –  '''lo te zukte'''

''purpose of creation''  –  '''lo te finti'''

''<small>to</small> push''  –  '''catke'''

''<small>to</small> put''  –  '''punji'''

''<small>to</small> put''  –  '''setca'''

''<small>of high</small> quality''  –  '''lo zabna'''

''<small>of low</small> quality''  –  '''lo mabla'''

''quantity''  –  '''lo se klani'''

''quantum''  –  '''lo kantu'''

''queen''  –  '''lo nolraitru'''

''question''  –  '''lo preti'''

''question''  –  '''lo se retsku'''

''quick''  –  '''lo sutra'''

''quiet (producing soft sound)''  –  '''lo tolycladu'''

''<small>to</small> quote''  –  '''sitna'''

''quoted source''  –  '''lo se sitna'''

''quotient''  –  '''lo dilcu'''

''r (letter)''  –  '''ry'''

''rabbit''  –  '''lo ractu'''

''raccoon''  –  '''lo arxokuna'''

''<small>to</small> radiate''  –  '''dirce'''

''radiation''  –  '''lo se dirce'''

''radix point''  –  '''pi'''

''rail''  –  '''lo garna'''

''rain''  –  '''lo carvi'''

''rain cloud''  –  '''lo te carvi'''

''random''  –  '''lo cunso'''

''range of function''  –  '''lo te fancu'''

''rare''  –  '''lo rirci'''

''rat''  –  '''lo ratcu'''

''rather (on the contrary)''  –  '''ku&apos;i'''

''rather (preference)''  –  see '''au''': '''au''' + two clauses

''rational event''  –  '''lo racli'''

''raven''  –  '''lo korvo'''

''ravioli''  –  '''lo pelmeni'''

''raw material for a factory''  –  '''lo te fanri'''

''raw materials for creation''  –  '''lo ve finti'''

''rays focused by a lens''  –  '''lo se lenjo'''

''<small>to</small> reach over (touch by virtue or extent)''  –  '''kuspe'''

''<small>to</small> read''  –  '''tcidu'''

''readable''  –  '''lo se tcidu'''

''reader''  –  '''lo tcidu'''

''ready''  –  '''lo bredi'''

''ready to receive''  –  '''re&apos;i'''

''real (existing)''  –  '''lo zasti'''

''real (fact)''  –  '''lo fatci'''

''real (occurring)''  –  '''lo fasnu'''

''really (truly)''  –  '''je&apos;u'''

''really (very)''  –  '''mutce'''

''<small>to</small> rear''  –  '''rirni'''

''<small>to the</small> rear of ...''  –  '''ti&apos;a'''

''reason''  –  '''lo krinu'''

''receiver of a gift''  –  '''lo te dunda'''

''recently''  –  '''zi'''

''recipe for cooking''  –  '''lo te jukpa'''

''recipient of letter''  –  '''lo se xatra'''

''<small>to</small> recline''  –  '''vreta'''

''record (file)''  –  '''lo vreji'''

''recorded information''  –  '''lo se vreji'''

''rectangle''  –  '''lo kurfa'''

''recurrence''  –  '''lo krefu'''

''red''  –  '''lo xunre'''

''reed (of a musical instrument)''  –  '''lo se xagri'''

''reed instrument''  –  '''lo xagri'''

''<small>in</small> reference frame ...''  –  '''ma&apos;i'''

''<small>to</small> reflect''  –  '''minra'''

''reflected''  –  '''lo se minra'''

''refuge''  –  '''lo marbi'''

''regent''  –  '''lo nolraitru'''

''<small>to</small> regret''  –  '''xenru'''

''regretted''  –  '''lo se xenru'''

''regular''  –  '''lo dikni'''

''regularly''  –  '''di&apos;i'''

''related''  –  '''lo ckini'''

''relationship''  –  '''lo te ckini'''

''<small>to</small> relax by''  –  '''surla'''

''relevant''  –  '''lo srana'''

''religion''  –  '''lo lijda'''

''religious belief''  –  '''lo te lijda'''

''religious believer''  –  '''lo se lijda'''

''reluctance)''  –  '''au nai'''

''<small>to</small> rely on''  –  '''lacri'''

''<small>to</small> remain''  –  '''stodi'''

''<small>to</small> remain at''  –  '''stali'''

''remainder after removal''  –  '''lo ve vimcu'''

''remainder of a quotient''  –  '''lo ve dilcu'''

''remaining''  –  '''lo stali'''

''remark''  –  '''lo pinka'''

''<small>to</small> remember''  –  '''morji'''

''<small>to</small> remember experience''  –  '''vedli'''

''remembered''  –  '''lo se morji'''

''<small>to</small> remove''  –  '''vimcu'''

''removed''  –  '''lo se vimcu'''

''<small>to</small> repair''  –  '''cikre'''

''repaired''  –  '''lo se cikre'''

''repairer''  –  '''lo cikre'''

''<small>I</small> repeat''  –  '''ke&apos;u'''

''<small>to</small> repeat''  –  '''rapli'''

''<small>please</small> repeat!''  –  '''ke&apos;o'''

''repeating event''  –  '''lo rapli'''

''<small>to</small> replace (be replacement)''  –  '''basti'''

''<small>something</small> replaced''  –  '''lo se basti'''

''replacement (object)''  –  '''lo basti'''

''<small>being a</small> replacement of ...''  –  '''se ba&apos;i'''

''replica''  –  '''lo fukpi'''

''reply''  –  '''lo se spusku'''

''report (account)''  –  '''lo ve skicu'''

''report (written account)''  –  '''lo ve skicu uencu, lo uencu be lo ve skicu'''

''<small>to</small> represent (serve as a sign or signal for)''  –  '''sinxa'''

''<small>to</small> represent''  –  '''krati'''

''representative''  –  '''lo krati'''

''reptile''  –  '''lo respa'''

''<small>to</small> request''  –  '''cpedu'''

''<small>something</small> requested''  –  '''lo se cpedu'''

''requirement)''  –  '''lo sarcu'''

''requiring ...''  –  '''sau'''

''resembling ...''  –  '''tai'''

''resentful''  –  '''lo tolckire'''

''<small>to</small> respect''  –  '''sinma'''

''respected''  –  '''lo se sinma'''

''<small>to</small> respond''  –  '''spuda'''

''<small>to</small> respond''  –  '''spusku'''

''responder''  –  '''lo spuda'''

''responder''  –  '''lo spusku'''

''response''  –  '''lo se spusku'''

''response''  –  '''lo te spuda'''

''responsible for''  –  '''lo fuzme'''

''<small>to</small> rest (to relax)''  –  '''surla'''

''restaurant''  –  '''lo gusta'''

''restrained''  –  '''lo rinju'''

''restraining''  –  '''lo se rinju'''

''result of an event''  –  '''lo jalge'''

''resulting from ...''  –  '''se ja&apos;e'''

''resulting in ...''  –  '''ja&apos;e'''

''resuming ...''  –  '''di&apos;a'''

''<small>to</small> retain''  –  '''ralte'''

''retreat''  –  '''lo marbi'''

''<small>to</small> return to''  –  '''volve'''

''returning to main point''  –  '''ta&apos;o nai'''

''<small>to</small> revenge''  –  '''venfu'''

''reward''  –  '''lo ve cnemu'''

''<small>to</small> reward''  –  '''cnemu'''

''rewardee''  –  '''lo se cnemu'''

''rewarder''  –  '''lo cnemu'''

''<small>having</small> rhyme''  –  '''lo rimni'''

''<small>to</small> rhyme with''  –  '''rimni'''

''rhyming with something''  –  '''lo se rimni'''

''rhythm''  –  '''lo rilti'''

''<small>having</small> rhythm''  –  '''lo se rilti'''

''ribbon''  –  '''lo dasri'''

''rice''  –  '''lo rismi'''

''rich''  –  '''lo ricfu'''

''rider''  –  '''lo klama'''

''right (correct)''  –  '''drani'''

''right (direction)''  –  '''lo pritu'''

''<small>to the</small> right of ...''  –  '''ri&apos;u'''

''rightwards''  –  '''ri&apos;u'''

''rigid''  –  '''lo tinsa'''

''ring''  –  '''lo djine'''

''ring of a chain''  –  '''lo se li&apos;anzi'''

''rite''  –  '''lo ritli'''

''river''  –  '''lo rirxe'''

''road''  –  '''lo dargu'''

''robe''  –  '''lo pastu'''

''robot''  –  '''lo zmiku'''

''rock''  –  '''lo rokci'''

''<small>to</small> rock (be nice)''  –  '''zabna'''

''rocket''  –  '''lo jakne'''

''rod''  –  '''lo grana'''

''roger''  –  '''je&apos;e'''

''<small>to</small> roll''  –  '''gunro'''

''room''  –  '''lo kumfa'''

''root''  –  '''lo genja'''

''rope''  –  '''lo skori'''

''rose (of color)''  –  '''lo labyxu&apos;e'''

''rose (plant)''  –  '''lo rozgu'''

''<small>to</small> rot''  –  '''fusra'''

''<small>to</small> rotate''  –  '''carna'''

''rotating''  –  '''lo carna'''

''rotten (bad)''  –  '''lo mabla'''

''rotten (finished rotting)''  –  '''lo mo&apos;u fusra'''

''rotting''  –  '''lo fusra'''

''rough (in texture)''  –  '''lo rufsu'''

''round''  –  '''lo cukla'''

''route''  –  '''lo pluta'''

''route''  –  '''lo ve klama'''

''<small>to</small> rub''  –  '''satre'''

''<small>to</small> rub''  –  '''se mosra'''

''rubber''  –  '''lo ckabu'''

''rule''  –  '''lo javni'''

''rule obeyed''  –  '''lo se tinbe'''

''<small>to</small> run''  –  '''bajra'''

''runner''  –  '''lo bajra'''

''runner on a sled''  –  '''lo skiji'''

''Russia''  –  '''la rosiias'''

''Russian''  –  '''lo rusko'''

''rye''  –  '''lo mraji'''

''s (letter)''  –  '''sy'''

''sad''  –  '''lo badri'''

''sad event''  –  '''lo se badri'''

''safe from a threat''  –  '''lo snura'''

''sage''  –  '''lo prije'''

''<small>what is</small> said''  –  '''lo se cusku'''

''sail''  –  '''lo falnu'''

''sailboat''  –  '''lo te falnu'''

''salad''  –  '''lo salta'''

''salary''  –  '''lo se jerna'''

''salt''  –  '''lo silna'''

''<small>to be</small> same (identical)''  –  '''du'''

''same (similar)''  –  '''lo simsa'''

''<small>to be the</small> same as''  –  '''du'''

''sand''  –  '''lo canre'''

''sandwich''  –  '''lo snuji'''

''sane event''  –  '''lo racli'''

''sarcastically saying ... (opposite to literal meaning)''  –  '''xo&apos;o'''

''satellite (in outer space)''  –  '''lo mluni'''

''satisfied''  –  '''lo se mansa'''

''<small>to</small> satisfy''  –  '''mansa'''

''satisfying''  –  '''lo mansa'''

''sauce''  –  '''lo sanso'''

''saucer''  –  '''lo palta'''

''<small>to</small> save (keep safe)''  –  '''jai gau snura, bandu'''

''saxophone''  –  '''lo xagri'''

''<small>to</small> say''  –  '''cusku'''

''<small>to</small> say''  –  '''smusku'''

''<small>to</small> say goodby to''  –  '''tolrinsa'''

''<small>who</small> says''  –  '''lo cusku'''

''<small>who</small> says''  –  '''lo smusku'''

''scale''  –  '''lo ckilu'''

''scale with units''  –  '''lo se gradu'''

''scent''  –  '''lo se sumne'''

''school''  –  '''lo ckule'''

''science''  –  '''lo saske'''

''scissors''  –  '''lo jinci'''

''scoop''  –  '''lo smuci'''

''scope''  –  '''lo se kuspe'''

''<small>having</small> scope''  –  '''lo kuspe'''

''<small>to</small> scrape''  –  '''guska'''

''scraper''  –  '''lo guska'''

''<small>to</small> scratch''  –  '''sraku'''

''scratched''  –  '''lo se sraku'''

''scratching''  –  '''lo sraku'''

''screen''  –  '''lo vidni'''

''<small>to</small> scrub against''  –  '''se mosra'''

''sea''  –  '''lo xamsi'''

''sealed with a lock''  –  '''lo se stela'''

''<small>to</small> search for''  –  '''mitysisku'''

''<small>to</small> search for''  –  '''sisku'''

''searcher''  –  '''lo mitysisku'''

''season''  –  '''lo citsi'''

''seasoning''  –  '''lo tsapi'''

''seat''  –  '''lo stizu'''

''<small>to</small> seat (to make sit)''  –  '''jai gau zutse'''

''<small>to</small> seat (to put)''  –  '''punji'''

''second (after first)''  –  '''re moi'''

''second-long event''  –  '''lo snidu'''

''secretion of a gland''  –  '''lo se cigla'''

''<small>to</small> see''  –  '''viska'''

''seed''  –  '''lo tsiju'''

''<small>to</small> seem to be''  –  '''simlu'''

''<small>it</small> seems that ...''  –  '''si&apos;au'''

''seen''  –  '''lo se viska'''

''<small>to</small> seize''  –  '''lebna'''

''<small>to</small> sell''  –  '''vecnu'''

''seller''  –  '''lo vecnu'''

''selma&apos;o (series of Lojban particles)''  –  '''lo se cmavo'''

''selma&apos;o (series of Lojban particles)''  –  '''lo selma&apos;o'''

''selva''  –  '''lo boske'''

''<small>to</small> send (to mail)''  –  '''mrilu'''

''<small>to</small> send''  –  '''benji'''

''sender of a letter''  –  '''lo te xatra'''

''<small>to</small> sense''  –  '''ganse'''

''sent by ...''  –  '''be&apos;i'''

''sent to ...''  –  '''te be&apos;i'''

''sentence''  –  '''lo jufra'''

''separate''  –  '''lo sepli'''

''sequence''  –  '''lo porsi'''

''serene''  –  '''lo tolxanka'''

''<small>not</small> serious''  –  '''lo xalbo'''

''<small>someone</small> serious''  –  '''lo junri'''

''seriously''  –  '''zo&apos;o nai'''

''servant''  –  '''lo selfu'''

''<small>to</small> serve''  –  '''selfu'''

''service''  –  '''lo te selfu'''

''set''  –  '''lo se cmima'''

''seven''  –  '''ze'''

''several''  –  '''so&apos;o'''

''<small>to</small> sew''  –  '''fenso'''

''sex (biological)''  –  '''lo te ganti'''

''sexual activity''  –  '''lo se seksi'''

''sexy''  –  '''lo seksi'''

''shadow''  –  '''lo ctino'''

''<small>to</small> shake''  –  '''desku'''

''shallow''  –  '''lo caxno'''

''shallow basin''  –  '''lo tansi'''

''shame on me!''  –  '''o&apos;a nai se&apos;i'''

''<small>what a</small> shame!''  –  '''o&apos;a nai'''

''shameful event''  –  '''lo se ckeji'''

''shape''  –  '''lo tarmi'''

''<small>having</small> shape''  –  '''lo se tarmi'''

''shape of matter''  –  '''lo te marji'''

''sharp''  –  '''lo kinli'''

''<small>to</small> shatter''  –  '''porpi'''

''she''  –  '''le fetsi, le pa fetsi'''

''sheep''  –  '''lo lanme'''

''sheet''  –  '''lo boxfo'''

''shelf''  –  '''lo kajna'''

''shell''  –  '''lo calku'''

''<small>nut</small> shell''  –  '''lo te narge'''

''shelter''  –  '''lo marbi'''

''shirt''  –  '''lo creka'''

''shitty''  –  '''lo mabla'''

''shoal''  –  '''lo jmifa'''

''<small>to</small> shock''  –  '''jenca'''

''shocked''  –  '''lo se jenca'''

''shocking event''  –  '''lo jenca'''

''shoe''  –  '''lo cutci'''

''shore''  –  '''lo se zbani'''

''short''  –  '''lo tordu'''

''<small>in</small> short''  –  '''to&apos;u'''

''<small>for a</small> short time''  –  '''ze&apos;i'''

''should, it should be so that ...[I]''  –  '''ei'''

''<small>to</small> shove''  –  '''catke'''

''shovel''  –  '''lo canpa'''

''<small>to</small> show''  –  '''jarco'''

''sibling''  –  '''lo tunba'''

''sibling of a brother''  –  '''lo se bruna'''

''sibling of a sister''  –  '''lo se mensi'''

''side (lateral edge)''  –  '''lo mlana korbi'''

''<small>by the</small> side of ...''  –  '''zo&apos;a'''

''<small>on this</small> side of ...''  –  '''zo&apos;i'''

''sign''  –  '''lo sinxa'''

''silent''  –  '''lo smaji'''

''silk''  –  '''lo silka'''

''silver''  –  '''lo rijno'''

''similar''  –  '''lo simsa'''

''similarly''  –  '''pa&apos;a ku'''

''similarly''  –  '''si&apos;a'''

''simple''  –  '''lo sampu'''

''simply''  –  '''sa&apos;u'''

''simultaneous''  –  '''lo cabna'''

''simultaneousely with ... (in time)''  –  '''ca'''

''sincerely (literally feeling what I say)''  –  '''xo&apos;o nai'''

''sine''  –  '''lo sinso'''

''<small>to</small> sing''  –  '''sanga'''

''singer''  –  '''lo sanga'''

''sink''  –  '''lo patxu'''

''sink''  –  '''lo tansi'''

''sister''  –  '''lo mensi'''

''<small>to</small> sit on''  –  '''zutse'''

''site''  –  '''lo stuzi'''

''situation''  –  '''lo tcini'''

''six''  –  '''xa'''

''skate''  –  '''lo skiji'''

''ski''  –  '''lo skiji'''

''ski kit''  –  '''lo te skiji'''

''skin''  –  '''lo skapi'''

''skirt''  –  '''lo skaci'''

''sky''  –  '''lo tsani'''

''sled''  –  '''lo te skiji'''

''<small>to</small> sleep''  –  '''sipna'''

''sleet''  –  '''lo bratu'''

''sleeve''  –  '''lo tubnu'''

''slice''  –  '''lo panlo'''

''sliced''  –  '''lo se panlo'''

''<small>to</small> slide''  –  '''sakli'''

''sloped''  –  '''lo salpo'''

''slow''  –  '''lo masno'''

''<small>to</small> slow down''  –  '''jabre'''

''small''  –  '''lo cmalu'''

''<small>covering</small> small region of space''  –  '''ve&apos;i'''

''smart''  –  '''lo stati'''

''<small>to</small> smash''  –  '''marxa'''

''smell''  –  '''lo panci'''

''<small>to</small> smell''  –  '''sumne'''

''<small>to</small> smile''  –  '''cisma'''

''smoke''  –  '''lo danmo'''

''<small>to</small> smoke''  –  '''damva&apos;u'''

''smoker''  –  '''lo damva&apos;u'''

''smooth''  –  '''lo xutla'''

''snake''  –  '''lo since'''

''<small>to</small> sneeze''  –  '''senci'''

''snow''  –  '''lo snime'''

''snug''  –  '''lo tagji'''

''<small>to</small> soak up''  –  '''cokcu'''

''soap''  –  '''lo zbabu'''

''soccer''  –  '''la fudbol'''

''social (being extroverted, outgoing)''  –  '''lo jikca'''

''<small>to</small> socialize''  –  '''jikca'''

''sock''  –  '''lo smoka'''

''soda''  –  '''lo sodva'''

''sofa''  –  '''lo sfofa'''

''soft''  –  '''lo ranti'''

''soft (of sound)''  –  '''lo tolycladu'''

''soil''  –  '''lo dertu'''

''sold''  –  '''lo se vecnu'''

''soldier''  –  '''lo sonci'''

''solely''  –  '''po&apos;o'''

''solid''  –  '''lo sligu'''

''solution (answer)''  –  '''lo danfu'''

''solution (mixture)''  –  '''lo te runta'''

''solution to a problem''  –  '''lo danfu'''

''<small>to</small> solve a problem (find a solution)''  –  '''facki lo danfu'''

''some''  –  '''su&apos;o'''

''something''  –  '''zo&apos;e, da'''

''<small>there is</small> something''  –  '''da'''

''sometimes (occasionally)''  –  '''me&apos;i ro roi'''

''son''  –  '''lo bersa'''

''song''  –  '''lo se sanga'''

''soon''  –  '''zi'''

''sorghum''  –  '''lo sorgu'''

''sorry! (repentance)''  –  '''u&apos;u'''

''sort of''  –  '''lo sorta'''

''sorta''  –  '''lo sorta'''

''sound''  –  '''lo sance'''

''sound of a bell''  –  '''lo se janbe'''

''soup''  –  '''lo stasu'''

''sour''  –  '''lo slari'''

''source''  –  '''lo krasi'''

''South American''  –  '''lo ketco'''

''southern''  –  '''lo snanu'''

''<small>to</small> sow''  –  '''sombo'''

''sown''  –  '''lo se sombo'''

''soya''  –  '''lo sobde'''

''space''  –  '''lo canlu'''

''space (area beyond atmosphere of planets)''  –  '''lo kensa'''

''spaced (separated)''  –  '''lo sepli'''

''Spanish''  –  '''lo spano'''

''<small>to</small> speak''  –  '''tavla'''

''speaking impartially''  –  '''pa&apos;e'''

''special (of particular interest, value)''  –  '''lo steci'''

''species''  –  '''lo jutsi'''

''specific feature''  –  '''lo steci'''

''<small>having</small> specific feature''  –  '''lo se steci'''

''spectator''  –  '''lo zgana'''

''<small>to</small> spend (consume)''  –  '''xaksu'''

''sphere''  –  '''lo bolci'''

''spice''  –  '''lo tsapi'''

''spider''  –  '''lo ankabuta'''

''spiral''  –  '''lo sarlu'''

''spirit (ghost)''  –  '''lo pruxi'''

''spirits''  –  '''lo jikru'''

''spiritual''  –  '''lo pruxi'''

''spit (of a liquid)''  –  '''lo se sputu'''

''<small>to</small> spit''  –  '''sputu'''

''<small>to</small> split into''  –  '''katna'''

''<small>un-</small> spoiled''  –  '''lo vifne'''

''sponge''  –  '''lo panje'''

''spontaneous''  –  '''lo rarna'''

''spoon''  –  '''lo smuci'''

''spore''  –  '''lo tsiju'''

''sports''  –  '''lo esporte'''

''sportsman''  –  '''lo ninmu se esporte'''

''sportsperson''  –  '''lo se esporte'''

''sportswoman''  –  '''lo nanmu se esporte'''

''spot''  –  '''lo barna'''

''spouse''  –  '''lo speni'''

''<small>to</small> spread over''  –  '''preja'''

''spring (elastic)''  –  '''lo pruni'''

''spring (of fluid)''  –  '''lo jinto'''

''spring water''  –  '''lo se jinto'''

''springtime''  –  '''lo vensa'''

''square root of -1''  –  '''ka&apos;o'''

''<small>to</small> squeeze''  –  '''danre'''

''<small>to</small> stab''  –  '''tunta'''

''stage''  –  '''lo tsina'''

''stage of a process''  –  '''lo ve pruce'''

''stage of development''  –  '''lo ve farvi'''

''stairs''  –  '''lo skalera'''

''stairway''  –  '''lo skalera'''

''stance (in a discussion)''  –  '''lo se darlu'''

''stance (of body)''  –  '''lo asna'''

''stand''  –  '''lo zbepi'''

''<small>to</small> stand on''  –  '''sanli'''

''standard''  –  '''lo manri'''

''star''  –  '''lo tarci'''

''starch''  –  '''lo jalna'''

''start''  –  '''lo cfari'''

''<small>to</small> start''  –  '''cfari'''

''starting ...''  –  '''co&apos;a'''

''state (condition)''  –  '''lo tcini'''

''<small>political</small> state''  –  '''lo jecta'''

''<small>to</small> stay at''  –  '''stali'''

''staying''  –  '''lo stali'''

''steel''  –  '''lo gasta'''

''stem''  –  '''lo stani'''

''step of stairs''  –  '''lo se skalera'''

''<small>to</small> step on''  –  '''stapa'''

''stick''  –  '''lo grana'''

''<small>to</small> stick to''  –  '''snipa'''

''sticky''  –  '''lo snipa'''

''stiff''  –  '''lo tinsa'''

''still''  –  '''za&apos;o'''

''stimulus for a response''  –  '''lo se spuda'''

''<small>to</small> stink (be bad)''  –  '''mabla'''

''<small>to</small> stir''  –  '''jicla'''

''<small>to</small> stitch''  –  '''fenso'''

''stock (supply)''  –  '''lo sorcu'''

''stockpile''  –  '''lo sorcu'''

''stomach''  –  '''lo stomaxu'''

''stone''  –  '''lo rokci'''

''<small>to</small> stop''  –  '''sisti'''

''stopped''  –  '''lo se sisti'''

''stopping ...''  –  '''co&apos;u'''

''store''  –  '''lo sorcu'''

''story''  –  '''lo lisri'''

''straight''  –  '''lo sirji'''

''straight (constant without interruption)''  –  '''lo klina'''

''strained''  –  '''lo trati'''

''strainer''  –  '''lo te rinci'''

''strange''  –  '''lo cizra'''

''strategy (when isn&apos;t separated from tactic)''  –  '''lo se platu'''

''strawberry''  –  '''lo fragari'''

''streamed video''  –  '''lo se tivni'''

''streaming TV center''  –  '''lo tivni'''

''streaming video camera''  –  '''lo tivni'''

''street''  –  '''lo klaji'''

''stretchy''  –  '''lo tcena'''

''stricken''  –  '''lo se darxi'''

''<small>to</small> strike''  –  '''darxi'''

''<small>who</small> strikes''  –  '''lo darxi'''

''stringed musical instrument''  –  '''lo jgita'''

''strip''  –  '''lo dasri'''

''<small>to</small> stroke''  –  '''satre'''

''stroked''  –  '''lo se satre'''

''strong''  –  '''lo tsali'''

''struck''  –  '''lo se darxi'''

''structure''  –  '''lo stura'''

''structure of a system''  –  '''lo se ciste'''

''structured''  –  '''lo se stura'''

''<small>to</small> struggle''  –  '''damba'''

''struggle between enemies''  –  '''lo te bradi'''

''student''  –  '''lo tadni'''

''studied''  –  '''lo se tadni'''

''study''  –  '''lo cipra'''

''stuff''  –  '''lo marji'''

''<small>to</small> stun''  –  '''jenca'''

''stupid''  –  '''lo bebna'''

''subject of a comment''  –  '''lo se pinka'''

''subject of a message''  –  '''lo se notci'''

''subject of a poem''  –  '''lo se pemci'''

''subject of a question''  –  '''lo se preti'''

''subject of a science''  –  '''lo se saske'''

''subject of a talk''  –  '''lo te tavla'''

''subject taught''  –  '''lo te ctuca'''

''subject taught in a school''  –  '''lo te ckule'''

''<small>could, would ...</small> subjunctive mood''  –  '''da&apos;i'''

''subordinate''  –  '''lo vipsi'''

''subset''  –  '''lo klesi'''

''<small>to</small> subtract''  –  '''vimcu'''

''suburban area''  –  '''lo jarbu'''

''<small>to</small> succeed at''  –  '''snada'''

''successful effort''  –  '''lo te snada'''

''<small>to</small> suck (be bad)''  –  '''mabla'''

''<small>to</small> suck''  –  '''sakci'''

''sucked''  –  '''lo se sakci'''

''sudden''  –  '''lo suksa'''

''<small>to</small> suffice (be enough)''  –  '''banzu'''

''sugar''  –  '''lo sakta'''

''sugary''  –  '''lo titla'''

''<small>to</small> suggest''  –  '''stidi'''

''suggestion''  –  '''lo se stidi'''

''<small>to</small> suit''  –  '''mapti'''

''sulphur''  –  '''lo sliri'''

''sum''  –  '''lo sumji'''

''summand''  –  '''lo se sumji'''

''summer''  –  '''lo crisa'''

''sun''  –  '''lo solri'''

''<small>the</small> Sun''  –  '''la sol'''

''sung''  –  '''lo se sanga'''

''superb''  –  '''lo zabna'''

''supply (stock)''  –  '''lo sorcu'''

''<small>to</small> support''  –  '''sarji'''

''supported''  –  '''lo se sarji'''

''supporter''  –  '''lo sarji'''

''sure''  –  '''lo birti'''

''<small>I&apos;m</small> sure (certainty)''  –  '''ju&apos;o'''

''surface''  –  '''lo sefta'''

''surface on which something is printed''  –  '''lo se prina'''

''<small>to</small> surprise''  –  '''spaji'''

''surprised''  –  '''lo se spaji'''

''surprising event''  –  '''lo spaji'''

''<small>to</small> surrender''  –  '''tolpro'''

''<small>to</small> surround''  –  '''sruri'''

''surrounding ...''  –  '''ru&apos;u'''

